0.024706,0.023922,0.029412,0.026275,0.018431,0.021176
0.02549,0.023529,0.030196,0.024706,0.020392,0.019608
0.026667,0.023137,0.030588,0.023137,0.022353,0.018824
0.027059,0.023137,0.030588,0.021569,0.024314,0.017647
0.027451,0.023137,0.03098,0.02,0.025882,0.016863
0.027843,0.023137,0.03098,0.018431,0.027451,0.016471
0.027843,0.023529,0.03098,0.016863,0.028235,0.015686
0.027843,0.023922,0.03098,0.015686,0.02902,0.015294
0.027843,0.024706,0.030588,0.014902,0.02902,0.014902
0.027451,0.02549,0.030196,0.01451,0.028627,0.01451
0.027059,0.026275,0.029804,0.014118,0.027843,0.014118
0.026667,0.027451,0.029412,0.014902,0.026667,0.013725
0.025882,0.028235,0.028235,0.015686,0.02549,0.013333
0.02549,0.02902,0.027451,0.016863,0.023922,0.013333
0.024706,0.029412,0.026275,0.018431,0.022353,0.013333
0.023922,0.030196,0.024706,0.020392,0.021176,0.013333
0.023529,0.030588,0.023137,0.022353,0.019608,0.013725
0.023137,0.030588,0.021569,0.024314,0.018824,0.01451
0.023137,0.03098,0.02,0.025882,0.017647,0.015686
0.023137,0.03098,0.018431,0.027451,0.016863,0.017255
0.023137,0.03098,0.016863,0.028235,0.016471,0.018824
0.023529,0.03098,0.015686,0.02902,0.015686,0.020784
0.023922,0.030588,0.014902,0.02902,0.015294,0.022745
0.024706,0.030196,0.01451,0.028627,0.014902,0.024706
0.02549,0.029804,0.014118,0.027843,0.01451,0.026667
0.026275,0.029412,0.014902,0.026667,0.014118,0.028235
0.027451,0.028235,0.015686,0.02549,0.013725,0.029804
0.028235,0.027451,0.016863,0.023922,0.013333,0.030588
0.02902,0.026275,0.018431,0.022353,0.013333,0.031373
0.029412,0.024706,0.020392,0.021176,0.013333,0.031765
0.030196,0.023137,0.022353,0.019608,0.013333,0.031765
0.030588,0.021569,0.024314,0.018824,0.013725,0.03098
0.030588,0.02,0.025882,0.017647,0.01451,0.030196
0.03098,0.018431,0.027451,0.016863,0.015686,0.02902
0.03098,0.016863,0.028235,0.016471,0.017255,0.027843
0.03098,0.015686,0.02902,0.015686,0.018824,0.026275
0.03098,0.014902,0.02902,0.015294,0.020784,0.025098
0.030588,0.01451,0.028627,0.014902,0.022745,0.023922
0.030196,0.014118,0.027843,0.01451,0.024706,0.022745
0.029804,0.014902,0.026667,0.014118,0.026667,0.021961
0.029412,0.015686,0.02549,0.013725,0.028235,0.021569
0.028235,0.016863,0.023922,0.013333,0.029804,0.021176
0.027451,0.018431,0.022353,0.013333,0.030588,0.021176
0.026275,0.020392,0.021176,0.013333,0.031373,0.021176
0.024706,0.022353,0.019608,0.013333,0.031765,0.021569
0.023137,0.024314,0.018824,0.013725,0.031765,0.021569
0.021569,0.025882,0.017647,0.01451,0.03098,0.021569
0.02,0.027451,0.016863,0.015686,0.030196,0.021176
0.018431,0.028235,0.016471,0.017255,0.02902,0.020784
0.016863,0.02902,0.015686,0.018824,0.027843,0.02
0.015686,0.02902,0.015294,0.020784,0.026275,0.019216
0.014902,0.028627,0.014902,0.022745,0.025098,0.018431
0.01451,0.027843,0.01451,0.024706,0.023922,0.017255
0.014118,0.026667,0.014118,0.026667,0.022745,0.016078
0.014902,0.02549,0.013725,0.028235,0.021961,0.015294
0.015686,0.023922,0.013333,0.029804,0.021569,0.01451
0.016863,0.022353,0.013333,0.030588,0.021176,0.014118
0.018431,0.021176,0.013333,0.031373,0.021176,0.014118
0.020392,0.019608,0.013333,0.031765,0.021176,0.01451
0.022353,0.018824,0.013725,0.031765,0.021569,0.015686
0.024314,0.017647,0.01451,0.03098,0.021569,0.017255
0.025882,0.016863,0.015686,0.030196,0.021569,0.018824
0.027451,0.016471,0.017255,0.02902,0.021176,0.021176
0.028235,0.015686,0.018824,0.027843,0.020784,0.023137
0.02902,0.015294,0.020784,0.026275,0.02,0.025098
0.02902,0.014902,0.022745,0.025098,0.019216,0.027059
0.028627,0.01451,0.024706,0.023922,0.018431,0.028627
0.027843,0.014118,0.026667,0.022745,0.017255,0.029412
0.026667,0.013725,0.028235,0.021961,0.016078,0.029804
0.02549,0.013333,0.029804,0.021569,0.015294,0.029412
0.023922,0.013333,0.030588,0.021176,0.01451,0.028627
0.022353,0.013333,0.031373,0.021176,0.014118,0.027059
0.021176,0.013333,0.031765,0.021176,0.014118,0.025098
0.019608,0.013725,0.031765,0.021569,0.01451,0.023137
0.018824,0.01451,0.03098,0.021569,0.015686,0.020392
0.017647,0.015686,0.030196,0.021569,0.017255,0.018039
0.016863,0.017255,0.02902,0.021176,0.018824,0.015686
0.016471,0.018824,0.027843,0.020784,0.021176,0.013333
0.015686,0.020784,0.026275,0.02,0.023137,0.011765
0.015294,0.022745,0.025098,0.019216,0.025098,0.010196
0.014902,0.024706,0.023922,0.018431,0.027059,0.0094118
0.01451,0.026667,0.022745,0.017255,0.028627,0.0090196
0.014118,0.028235,0.021961,0.016078,0.029412,0.0094118
0.013725,0.029804,0.021569,0.015294,0.029804,0.010196
0.013333,0.030588,0.021176,0.01451,0.029412,0.011373
0.013333,0.031373,0.021176,0.014118,0.028627,0.012941
0.013333,0.031765,0.021176,0.014118,0.027059,0.01451
0.013333,0.031765,0.021569,0.01451,0.025098,0.016471
0.013725,0.03098,0.021569,0.015686,0.023137,0.018431
0.01451,0.030196,0.021569,0.017255,0.020392,0.020392
0.015686,0.02902,0.021176,0.018824,0.018039,0.021961
0.017255,0.027843,0.020784,0.021176,0.015686,0.023529
0.018824,0.026275,0.02,0.023137,0.013333,0.024314
0.020784,0.025098,0.019216,0.025098,0.011765,0.025098
0.022745,0.023922,0.018431,0.027059,0.010196,0.025098
0.024706,0.022745,0.017255,0.028627,0.0094118,0.024706
0.026667,0.021961,0.016078,0.029412,0.0090196,0.023529
0.028235,0.021569,0.015294,0.029804,0.0094118,0.022745
0.029804,0.021176,0.01451,0.029412,0.010196,0.021176
0.030588,0.021176,0.014118,0.028627,0.011373,0.02
0.031373,0.021176,0.014118,0.027059,0.012941,0.018431
0.031765,0.021569,0.01451,0.025098,0.01451,0.017647
0.031765,0.021569,0.015686,0.023137,0.016471,0.016863
0.03098,0.021569,0.017255,0.020392,0.018431,0.016863
0.030196,0.021176,0.018824,0.018039,0.020392,0.016863
0.02902,0.020784,0.021176,0.015686,0.021961,0.017647
0.027843,0.02,0.023137,0.013333,0.023529,0.018824
0.026275,0.019216,0.025098,0.011765,0.024314,0.020392
0.025098,0.018431,0.027059,0.010196,0.025098,0.021961
0.023922,0.017255,0.028627,0.0094118,0.025098,0.023922
0.022745,0.016078,0.029412,0.0090196,0.024706,0.02549
0.021961,0.015294,0.029804,0.0094118,0.023529,0.027059
0.021569,0.01451,0.029412,0.010196,0.022745,0.028235
0.021176,0.014118,0.028627,0.011373,0.021176,0.02902
0.021176,0.014118,0.027059,0.012941,0.02,0.02902
0.021176,0.01451,0.025098,0.01451,0.018431,0.02902
0.021569,0.015686,0.023137,0.016471,0.017647,0.028627
0.021569,0.017255,0.020392,0.018431,0.016863,0.027451
0.021569,0.018824,0.018039,0.020392,0.016863,0.026667
0.021176,0.021176,0.015686,0.021961,0.016863,0.02549
0.020784,0.023137,0.013333,0.023529,0.017647,0.024314
0.02,0.025098,0.011765,0.024314,0.018824,0.023137
0.019216,0.027059,0.010196,0.025098,0.020392,0.022353
0.018431,0.028627,0.0094118,0.025098,0.021961,0.021569
0.017255,0.029412,0.0090196,0.024706,0.023922,0.021176
0.016078,0.029804,0.0094118,0.023529,0.02549,0.020784
0.015294,0.029412,0.010196,0.022745,0.027059,0.020784
0.01451,0.028627,0.011373,0.021176,0.028235,0.020784
0.014118,0.027059,0.012941,0.02,0.02902,0.020784
0.014118,0.025098,0.01451,0.018431,0.02902,0.020784
0.01451,0.023137,0.016471,0.017647,0.02902,0.020392
0.015686,0.020392,0.018431,0.016863,0.028627,0.020392
0.017255,0.018039,0.020392,0.016863,0.027451,0.02
0.018824,0.015686,0.021961,0.016863,0.026667,0.019608
0.021176,0.013333,0.023529,0.017647,0.02549,0.019216
0.023137,0.011765,0.024314,0.018824,0.024314,0.018431
0.025098,0.010196,0.025098,0.020392,0.023137,0.017647
0.027059,0.0094118,0.025098,0.021961,0.022353,0.017255
0.028627,0.0090196,0.024706,0.023922,0.021569,0.016471
0.029412,0.0094118,0.023529,0.02549,0.021176,0.015686
0.029804,0.010196,0.022745,0.027059,0.020784,0.015294
0.029412,0.011373,0.021176,0.028235,0.020784,0.014902
0.028627,0.012941,0.02,0.02902,0.020784,0.01451
0.027059,0.01451,0.018431,0.02902,0.020784,0.01451
0.025098,0.016471,0.017647,0.02902,0.020784,0.01451
0.023137,0.018431,0.016863,0.028627,0.020392,0.01451
0.020392,0.020392,0.016863,0.027451,0.020392,0.01451
0.018039,0.021961,0.016863,0.026667,0.02,0.014902
0.015686,0.023529,0.017647,0.02549,0.019608,0.015294
0.013333,0.024314,0.018824,0.024314,0.019216,0.016078
0.011765,0.025098,0.020392,0.023137,0.018431,0.016471
0.010196,0.025098,0.021961,0.022353,0.017647,0.017647
0.0094118,0.024706,0.023922,0.021569,0.017255,0.018431
0.0090196,0.023529,0.02549,0.021176,0.016471,0.019608
0.0094118,0.022745,0.027059,0.020784,0.015686,0.020392
0.010196,0.021176,0.028235,0.020784,0.015294,0.021569
0.011373,0.02,0.02902,0.020784,0.014902,0.022745
0.012941,0.018431,0.02902,0.020784,0.01451,0.023922
0.01451,0.017647,0.02902,0.020784,0.01451,0.024706
0.016471,0.016863,0.028627,0.020392,0.01451,0.02549
0.018431,0.016863,0.027451,0.020392,0.01451,0.025882
0.020392,0.016863,0.026667,0.02,0.01451,0.026275
0.021961,0.017647,0.02549,0.019608,0.014902,0.026275
0.023529,0.018824,0.024314,0.019216,0.015294,0.026275
0.024314,0.020392,0.023137,0.018431,0.016078,0.026275
0.025098,0.021961,0.022353,0.017647,0.016471,0.025882
0.025098,0.023922,0.021569,0.017255,0.017647,0.025882
0.024706,0.02549,0.021176,0.016471,0.018431,0.02549
0.023529,0.027059,0.020784,0.015686,0.019608,0.02549
0.022745,0.028235,0.020784,0.015294,0.020392,0.02549
0.021176,0.02902,0.020784,0.014902,0.021569,0.025882
0.02,0.02902,0.020784,0.01451,0.022745,0.025882
0.018431,0.02902,0.020784,0.01451,0.024706,0.026275
0.017647,0.028627,0.020392,0.01451,0.024706,0.026667
0.016863,0.027451,0.020392,0.01451,0.02549,0.027451
0.016863,0.026667,0.02,0.01451,0.025882,0.027843
0.016863,0.02549,0.019608,0.014902,0.026275,0.028235
0.017647,0.024314,0.019216,0.015294,0.026275,0.028627
0.018824,0.023137,0.018431,0.016078,0.026275,0.028627
0.020392,0.022353,0.017647,0.016471,0.026275,0.02902
0.021961,0.021569,0.017255,0.017647,0.025882,0.02902
0.023922,0.021176,0.016471,0.018431,0.025882,0.02902
0.02549,0.020784,0.015686,0.019608,0.02549,0.02902
0.027059,0.020784,0.015294,0.020392,0.02549,0.02902
0.028235,0.020784,0.014902,0.021569,0.02549,0.02902
0.02902,0.020784,0.01451,0.022745,0.025882,0.028627
0.02902,0.020784,0.01451,0.023922,0.025882,0.028627
0.02902,0.020392,0.01451,0.024706,0.026275,0.028235
0.028627,0.020392,0.01451,0.02549,0.026667,0.027843
0.027451,0.02,0.01451,0.025882,0.027451,0.027451
0.026667,0.019608,0.014902,0.026275,0.027843,0.026667
0.02549,0.019216,0.015294,0.026275,0.028235,0.025882
0.024314,0.018431,0.016078,0.026275,0.028627,0.024706
0.023137,0.017647,0.016471,0.026275,0.028627,0.023529
0.022353,0.017255,0.017647,0.025882,0.02902,0.022353
0.021569,0.016471,0.018431,0.025882,0.02902,0.021176
0.021176,0.015686,0.019608,0.02549,0.02902,0.02
0.020784,0.015294,0.020392,0.02549,0.02902,0.019216
0.020784,0.014902,0.021569,0.02549,0.02902,0.018431
0.020784,0.01451,0.022745,0.025882,0.02902,0.018431
0.020784,0.01451,0.023922,0.025882,0.028627,0.018431
0.020784,0.01451,0.024706,0.026275,0.028627,0.018824
0.020392,0.01451,0.02549,0.026667,0.028235,0.019608
0.020392,0.01451,0.025882,0.027451,0.027843,0.020784
0.02,0.014902,0.026275,0.027843,0.027451,0.021961
0.019608,0.015294,0.026275,0.028235,0.026667,0.023137
0.019216,0.016078,0.026275,0.028627,0.025882,0.024706
0.018431,0.016471,0.026275,0.028627,0.024706,0.025882
0.017647,0.017647,0.025882,0.02902,0.023529,0.026667
0.017255,0.018431,0.025882,0.02902,0.022353,0.027451
0.016471,0.019608,0.02549,0.02902,0.021176,0.027843
0.015686,0.020392,0.02549,0.02902,0.02,0.027843
0.015294,0.021569,0.02549,0.02902,0.019216,0.027451
0.014902,0.022745,0.025882,0.02902,0.018431,0.026667
0.01451,0.023922,0.025882,0.028627,0.018431,0.025882
0.01451,0.024706,0.026275,0.028627,0.018431,0.024706
0.01451,0.02549,0.026667,0.028235,0.018824,0.023529
0.01451,0.025882,0.027451,0.027843,0.019608,0.022353
0.01451,0.026275,0.027843,0.027451,0.020784,0.021176
0.014902,0.026275,0.028235,0.026667,0.021961,0.02
0.015294,0.026275,0.028627,0.025882,0.023137,0.019216
0.016078,0.026275,0.028627,0.024706,0.024706,0.018431
0.016471,0.025882,0.02902,0.023529,0.025882,0.017647
0.017647,0.025882,0.02902,0.022353,0.026667,0.017255
0.018431,0.02549,0.02902,0.021176,0.027451,0.016863
0.019608,0.02549,0.02902,0.02,0.027843,0.016863
0.020392,0.02549,0.02902,0.019216,0.027843,0.016863
0.021569,0.025882,0.02902,0.018431,0.027451,0.016863
0.022745,0.025882,0.028627,0.018431,0.026667,0.016863
0.023922,0.026275,0.028627,0.018431,0.025882,0.017255
0.024706,0.026667,0.028235,0.018824,0.024706,0.017255
0.02549,0.027451,0.027843,0.019608,0.023529,0.017255
0.025882,0.027843,0.027451,0.020784,0.022353,0.017255
0.026275,0.028235,0.026667,0.021961,0.021176,0.017255
0.026275,0.028627,0.025882,0.023137,0.02,0.017647
0.026275,0.028627,0.024706,0.024706,0.019216,0.017647
0.026275,0.02902,0.023529,0.025882,0.018431,0.018039
0.025882,0.02902,0.022353,0.026667,0.017647,0.018431
0.025882,0.02902,0.021176,0.027451,0.017255,0.019216
0.02549,0.02902,0.02,0.027843,0.016863,0.02
0.02549,0.02902,0.019216,0.027843,0.016863,0.020784
0.02549,0.02902,0.018431,0.027451,0.016863,0.021961
0.025882,0.028627,0.018431,0.026667,0.016863,0.023529
0.025882,0.028627,0.018431,0.025882,0.016863,0.024706
0.026275,0.028235,0.018824,0.024706,0.017255,0.026275
0.026667,0.027843,0.019608,0.023529,0.017255,0.027843
0.027451,0.027451,0.020784,0.022353,0.017255,0.029412
0.027843,0.026667,0.021961,0.021176,0.017255,0.030588
0.028235,0.025882,0.023137,0.02,0.017255,0.031765
0.028627,0.024706,0.024706,0.019216,0.017647,0.032941
0.028627,0.023529,0.025882,0.018431,0.017647,0.033725
0.02902,0.022353,0.026667,0.017647,0.018039,0.03451
0.02902,0.021176,0.027451,0.017255,0.018431,0.035294
0.02902,0.02,0.027843,0.016863,0.019216,0.035686
0.02902,0.019216,0.027843,0.016863,0.02,0.036078
0.02902,0.018431,0.027451,0.016863,0.020784,0.036078
0.02902,0.018431,0.026667,0.016863,0.021961,0.036078
0.028627,0.018431,0.025882,0.016863,0.023529,0.036078
0.028627,0.018824,0.024706,0.017255,0.024706,0.035686
0.028235,0.019608,0.023529,0.017255,0.026275,0.035294
0.027843,0.020784,0.022353,0.017255,0.027843,0.03451
0.027451,0.021961,0.021176,0.017255,0.029412,0.033725
0.026667,0.023137,0.02,0.017255,0.030588,0.032157
0.025882,0.024706,0.019216,0.017647,0.031765,0.030588
0.024706,0.025882,0.018431,0.017647,0.032941,0.028627
0.023529,0.026667,0.017647,0.018039,0.033725,0.026667
0.022353,0.027451,0.017255,0.018431,0.03451,0.024314
0.021176,0.027843,0.016863,0.019216,0.035294,0.021961
0.02,0.027843,0.016863,0.02,0.035686,0.019608
0.019216,0.027451,0.016863,0.020784,0.036078,0.016863
0.018431,0.026667,0.016863,0.021961,0.036078,0.014902
0.018431,0.025882,0.016863,0.023529,0.036078,0.012941
0.018431,0.024706,0.017255,0.024706,0.036078,0.011373
0.018824,0.023529,0.017255,0.026275,0.035686,0.010588
0.019608,0.022353,0.017255,0.027843,0.035294,0.010588
0.020784,0.021176,0.017255,0.029412,0.03451,0.01098
0.021961,0.02,0.017255,0.030588,0.033725,0.011765
0.023137,0.019216,0.017647,0.031765,0.032157,0.013725
0.024706,0.018431,0.017647,0.032941,0.030588,0.015686
0.025882,0.017647,0.018039,0.033725,0.028627,0.018431
0.026667,0.017255,0.018431,0.03451,0.024314,0.021569
0.027451,0.016863,0.019216,0.035294,0.024314,0.025098
0.027843,0.016863,0.02,0.035686,0.021961,0.028235
0.027843,0.016863,0.020784,0.036078,0.019608,0.031373
0.027451,0.016863,0.021961,0.036078,0.016863,0.034118
0.026667,0.016863,0.023529,0.036078,0.014902,0.036863
0.025882,0.017255,0.024706,0.036078,0.012941,0.038824
0.024706,0.017255,0.026275,0.035686,0.011373,0.04
0.023529,0.017255,0.027843,0.035294,0.010588,0.040784
0.022353,0.017255,0.029412,0.03451,0.010588,0.041176
0.021176,0.017255,0.030588,0.033725,0.01098,0.041176
0.02,0.017647,0.031765,0.032157,0.011765,0.040392
0.019216,0.017647,0.032941,0.030588,0.013725,0.039608
0.018431,0.018039,0.033725,0.028627,0.015686,0.038431
0.017647,0.018431,0.03451,0.026667,0.018431,0.037255
0.017255,0.019216,0.035294,0.024314,0.021569,0.036078
0.016863,0.02,0.035686,0.021961,0.028235,0.034902
0.016863,0.020784,0.036078,0.019608,0.028235,0.033725
0.016863,0.021961,0.036078,0.016863,0.031373,0.032941
0.016863,0.023529,0.036078,0.014902,0.034118,0.032549
0.016863,0.024706,0.036078,0.012941,0.036863,0.032549
0.017255,0.026275,0.035686,0.011373,0.038824,0.032549
0.017255,0.027843,0.035294,0.010588,0.04,0.032941
0.017255,0.029412,0.03451,0.010588,0.040784,0.033333
0.017255,0.030588,0.033725,0.01098,0.041176,0.034118
0.017255,0.031765,0.032157,0.011765,0.041176,0.034902
0.017647,0.032941,0.030588,0.013725,0.040392,0.035686
0.017647,0.033725,0.028627,0.015686,0.038431,0.036471
0.018039,0.03451,0.026667,0.018431,0.038431,0.036863
0.018431,0.035294,0.024314,0.021569,0.037255,0.036863
0.019216,0.035686,0.021961,0.025098,0.036078,0.036863
0.02,0.036078,0.019608,0.028235,0.034902,0.036471
0.020784,0.036078,0.016863,0.031373,0.033725,0.035686
0.021961,0.036078,0.014902,0.034118,0.032941,0.03451
0.023529,0.036078,0.012941,0.036863,0.032549,0.032941
0.024706,0.035686,0.011373,0.038824,0.032549,0.03098
0.026275,0.035294,0.010588,0.04,0.032549,0.028627
0.027843,0.03451,0.010588,0.040784,0.032941,0.026275
0.029412,0.033725,0.01098,0.041176,0.034118,0.023529
0.030588,0.032157,0.011765,0.041176,0.034118,0.020784
0.031765,0.030588,0.013725,0.040392,0.034902,0.017647
0.032941,0.028627,0.015686,0.039608,0.035686,0.01451
0.033725,0.026667,0.018431,0.038431,0.036471,0.011765
0.03451,0.024314,0.021569,0.037255,0.036863,0.0090196
0.035294,0.021961,0.025098,0.036078,0.036863,0.0062745
0.035686,0.019608,0.028235,0.034902,0.036863,0.0039216
0.036078,0.016863,0.031373,0.033725,0.036471,0.0023529
0.036078,0.014902,0.034118,0.032941,0.035686,0.0011765
0.036078,0.012941,0.036863,0.032549,0.03451,0.00039216
0.036078,0.011373,0.038824,0.032549,0.032941,0
