0.012701,0.010078,0.00010156,28.556,1.0235e-06,2.0489e-06,7
0.012655,0.01012,0.00010241,28.712,1.0363e-06,2.0268e-06,7
0.012613,0.010071,0.00010143,28.447,1.0215e-06,2.0067e-06,7
0.012573,0.010121,0.00010243,28.833,1.0367e-06,1.9874e-06,7
0.012434,0.010166,0.00010334,28.788,1.0505e-06,1.9225e-06,7
0.014516,0.013163,0.00017326,28.556,2.2805e-06,3.0585e-06,6
0.014463,0.013217,0.0001747,28.712,2.3091e-06,3.0255e-06,6
0.014415,0.013154,0.00017303,28.447,2.2761e-06,2.9954e-06,6
0.014369,0.013219,0.00017474,28.833,2.3099e-06,2.9666e-06,6
0.014211,0.013278,0.0001763,28.788,2.3408e-06,2.8697e-06,6
0.01633,0.016659,0.00027752,28.556,4.6232e-06,4.3548e-06,4
0.016271,0.016728,0.00027983,28.712,4.6811e-06,4.3078e-06,4
0.016217,0.016648,0.00027717,28.447,4.6143e-06,4.265e-06,4
0.016165,0.01673,0.0002799,28.833,4.6828e-06,4.2239e-06,4
0.015987,0.016805,0.00028239,28.788,4.7455e-06,4.0859e-06,4
0.018145,0.020567,0.00042299,28.556,8.6994e-06,5.9736e-06,2
0.018079,0.020652,0.00042651,28.712,8.8084e-06,5.9092e-06,2
0.018019,0.020553,0.00042244,28.447,8.6827e-06,5.8504e-06,2
0.017961,0.020655,0.00042661,28.833,8.8115e-06,5.7941e-06,2
0.017763,0.020746,0.00043041,28.788,8.9295e-06,5.6049e-06,2
0.019959,0.024886,0.0006193,28.556,1.5412e-05,7.9509e-06,2
0.019887,0.024989,0.00062445,28.712,1.5605e-05,7.8651e-06,2
0.019821,0.02487,0.0006185,28.447,1.5382e-05,7.7869e-06,2
0.019757,0.024992,0.0006246,28.833,1.561e-05,7.7119e-06,2
0.01954,0.025103,0.00063016,28.788,1.5819e-05,7.4601e-06,2
0.01746,0.0014956,2.2367e-06,1583.4,3.3451e-09,5.3225e-06,4
0.017462,0.0014946,2.2339e-06,1579.6,3.3388e-09,5.3243e-06,4
0.017461,0.0014952,2.2357e-06,1592.1,3.343e-09,5.3234e-06,4
0.017466,0.0015008,2.2523e-06,1612,3.3802e-09,5.3283e-06,4
0.017462,0.0014949,2.2347e-06,1581.7,3.3406e-09,5.3242e-06,4
0.019642,0.0018928,3.5828e-06,1583.4,6.7815e-09,7.5783e-06,3
0.019644,0.0018916,3.5782e-06,1579.6,6.7686e-09,7.5808e-06,3
0.019643,0.0018924,3.5812e-06,1592.1,6.7771e-09,7.5796e-06,3
0.019649,0.0018994,3.6077e-06,1612,6.8526e-09,7.5865e-06,3
0.019644,0.001892,3.5795e-06,1581.7,6.7723e-09,7.5808e-06,3
0.021825,0.0023368,5.4607e-06,1583.4,1.2761e-08,1.0395e-05,2
0.021827,0.0023353,5.4538e-06,1579.6,1.2736e-08,1.0399e-05,2
0.021826,0.0023363,5.4583e-06,1592.1,1.2752e-08,1.0397e-05,2
0.021833,0.0023449,5.4988e-06,1612,1.2894e-08,1.0407e-05,2
0.021827,0.0023358,5.4557e-06,1581.7,1.2743e-08,1.0399e-05,2
0.02619,0.003365,1.1323e-05,1583.4,3.8103e-08,1.7963e-05,1
0.026193,0.0033629,1.1309e-05,1579.6,3.8031e-08,1.7969e-05,1
0.026191,0.0033643,1.1318e-05,1592.1,3.8078e-08,1.7966e-05,1
0.026199,0.0033767,1.1402e-05,1612,3.8502e-08,1.7983e-05,1
0.026192,0.0033635,1.1313e-05,1581.7,3.8051e-08,1.7969e-05,1
0.030555,0.0045802,2.0978e-05,1583.4,9.6081e-08,2.8525e-05,1
0.030558,0.0045772,2.0951e-05,1579.6,9.5899e-08,2.8535e-05,1
0.030556,0.0045792,2.0969e-05,1592.1,9.6019e-08,2.853e-05,1
0.030566,0.0045961,2.1124e-05,1612,9.7088e-08,2.8556e-05,1
0.030558,0.0045781,2.0959e-05,1581.7,9.5951e-08,2.8535e-05,1
0.0082296,0.0020317,4.1276e-06,527.93,8.3859e-09,5.5735e-07,12
0.009561,0.001511,2.2832e-06,2147.2,3.4499e-09,8.7398e-07,12
0.0088124,0.0012637,1.597e-06,1681.5,2.0182e-09,6.8435e-07,12
0.0082114,0.0010643,1.1328e-06,4267.8,1.2057e-09,5.5366e-07,12
0.008171,0.0011256,1.267e-06,3293.9,1.4261e-09,5.4554e-07,12
0.010973,0.0036118,1.3045e-05,527.93,4.7118e-08,1.3211e-06,5
0.012748,0.0026862,7.2159e-06,2147.2,1.9384e-08,2.0717e-06,5
0.01175,0.0022466,5.0474e-06,1681.5,1.134e-08,1.6222e-06,5
0.010948,0.0018921,3.5802e-06,4267.8,6.7741e-09,1.3124e-06,5
0.010895,0.0020011,4.0042e-06,3293.9,8.0126e-09,1.2931e-06,5
0.013716,0.0056435,3.1849e-05,527.93,1.7974e-07,2.5803e-06,2
0.015935,0.0041973,1.7617e-05,2147.2,7.3943e-08,4.0462e-06,2
0.014687,0.0035104,1.2323e-05,1681.5,4.3257e-08,3.1683e-06,2
0.013686,0.0029565,8.7406e-06,4267.8,2.5841e-08,2.5632e-06,2
0.013618,0.0031266,9.7759e-06,3293.9,3.0566e-08,2.5256e-06,2
0.015088,0.0068286,4.663e-05,527.93,3.1842e-07,3.4344e-06,1
0.017528,0.0050787,2.5793e-05,2147.2,1.31e-07,5.3855e-06,1
0.016156,0.0042475,1.8042e-05,1681.5,7.6633e-08,4.217e-06,1
0.015054,0.0035773,1.2797e-05,4267.8,4.5779e-08,3.4117e-06,1
0.01498,0.0037832,1.4313e-05,3293.9,5.4149e-08,3.3616e-06,1
0.016459,0.0081266,6.6042e-05,527.93,5.367e-07,4.4588e-06,1
0.019122,0.0060441,3.6531e-05,2147.2,2.2079e-07,6.9919e-06,1
0.017625,0.0050549,2.5552e-05,1681.5,1.2917e-07,5.4748e-06,1
0.016423,0.0042573,1.8125e-05,4267.8,7.7162e-08,4.4293e-06,1
0.016342,0.0045024,2.0271e-05,3293.9,9.1269e-08,4.3643e-06,1
0.012554,0.0018315,3.3545e-06,11235,6.144e-09,1.9786e-06,6
0.011406,0.0015419,2.3774e-06,11809,3.6658e-09,1.4838e-06,6
0.014639,0.0023854,5.6902e-06,8617.5,1.3573e-08,3.137e-06,6
0.012423,0.0018279,3.3414e-06,12094,6.1079e-09,1.9172e-06,6
0.010132,0.0012334,1.5213e-06,13580,1.8764e-09,1.04e-06,6
0.014646,0.0024929,6.2147e-06,11235,1.5493e-08,3.1419e-06,4
0.013307,0.0020987,4.4045e-06,11809,9.2437e-09,2.3562e-06,4
0.017079,0.0032468,1.0542e-05,8617.5,3.4227e-08,4.9815e-06,4
0.014493,0.002488,6.1903e-06,12094,1.5402e-08,3.0444e-06,4
0.01182,0.0016788,2.8184e-06,13580,4.7315e-09,1.6515e-06,4
0.016739,0.0032561,1.0602e-05,11235,3.4521e-08,4.69e-06,3
0.015208,0.0027411,7.5139e-06,11809,2.0597e-08,3.5171e-06,3
0.019518,0.0042407,1.7984e-05,8617.5,7.6264e-08,7.4359e-06,3
0.016564,0.0032497,1.056e-05,12094,3.4318e-08,4.5444e-06,3
0.013509,0.0021927,4.808e-06,13580,1.0543e-08,2.4653e-06,3
0.017785,0.0036758,1.3511e-05,11235,4.9665e-08,5.6254e-06,2
0.016158,0.0030945,9.5759e-06,11809,2.9633e-08,4.2186e-06,2
0.020738,0.0047874,2.2919e-05,8617.5,1.0972e-07,8.9191e-06,2
0.017599,0.0036686,1.3459e-05,12094,4.9374e-08,5.4508e-06,2
0.014353,0.0024754,6.1275e-06,13580,1.5168e-08,2.957e-06,2
0.018831,0.004121,1.6982e-05,11235,6.9984e-08,6.6777e-06,1
0.017109,0.0034693,1.2036e-05,11809,4.1755e-08,5.0077e-06,1
0.021958,0.0053672,2.8806e-05,8617.5,1.5461e-07,1.0587e-05,1
0.018634,0.0041129,1.6916e-05,12094,6.9573e-08,6.4704e-06,1
0.015198,0.0027752,7.7015e-06,13580,2.1373e-08,3.5101e-06,1
0.011785,0.012077,0.00014585,4.4402,1.7614e-06,1.6369e-06,7
0.011868,0.011753,0.00013813,5.6325,1.6234e-06,1.6714e-06,7
0.011313,0.011586,0.00013423,2.7132,1.5552e-06,1.4478e-06,7
0.012716,0.010282,0.00010572,12.206,1.087e-06,2.0562e-06,7
0.013137,0.0096116,9.2383e-05,14.936,8.8795e-07,2.2671e-06,7
0.013258,0.015285,0.00023362,4.4402,3.5709e-06,2.3306e-06,6
0.013351,0.014875,0.00022126,5.6325,3.2911e-06,2.3798e-06,6
0.012727,0.014663,0.00021501,2.7132,3.1528e-06,2.0614e-06,6
0.014306,0.013013,0.00016934,12.206,2.2037e-06,2.9277e-06,6
0.014779,0.012165,0.00014798,14.936,1.8001e-06,3.228e-06,6
0.014731,0.01887,0.00035608,4.4402,6.7192e-06,3.197e-06,4
0.014835,0.018364,0.00033723,5.6325,6.1929e-06,3.2645e-06,4
0.014141,0.018103,0.00032772,2.7132,5.9326e-06,2.8277e-06,4
